,precool_deg,reset_deg,day,max_oat,shed_W_ft2,"Vintage, Climate"
381,2,6,8/11/06,75.02,0.243066337,"1980-2004, 3C"
382,2,6,8/14/06,64.94,0.062753338,"1980-2004, 3C"
383,2,6,8/15/06,64.94,0.067644772,"1980-2004, 3C"
384,2,6,8/16/06,66.92,0.070324306,"1980-2004, 3C"
385,2,6,8/17/06,69.08,0.114193385,"1980-2004, 3C"
386,2,6,8/18/06,73.94,0.171796666,"1980-2004, 3C"
387,2,6,8/21/06,68,0.069504319,"1980-2004, 3C"
388,2,6,8/22/06,69.08,0.099269679,"1980-2004, 3C"
389,2,6,8/23/06,71.96,0.125884543,"1980-2004, 3C"
390,2,6,8/24/06,71.06,0.174854796,"1980-2004, 3C"
391,2,6,8/25/06,66.92,0.103924056,"1980-2004, 3C"
392,2,6,8/28/06,69.98,0.089343726,"1980-2004, 3C"
393,2,6,8/29/06,64.94,0.048370504,"1980-2004, 3C"
394,2,6,8/30/06,78.98,0.14453174,"1980-2004, 3C"
395,2,6,8/31/06,82.04,0.212520806,"1980-2004, 3C"
