site_name,Baseline,DR-Event-Day,DR-StartTime,DR-EndTime,kW_Max,kW_Ave,kW_Min,WBP%_Max,WBP%_Avg,WBP%_Min,W/ft2_Max,W/ft2_Avg,W/ft2_Min,source
Customer 2,OAT_CBL,8/30/07,15:00,18:00,,-188.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 2,OAT_CBL,8/30/07,12:00,18:00,,-147.50,,,-0.04,,,-0.27,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_CBL,7/13/07,12:00,15:00,,-38.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_CBL,7/13/07,15:00,18:00,,-43.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_CBL,7/13/07,12:00,18:00,,-40.50,,,-0.04,,,-0.11,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_MA_CBL,7/13/07,12:00,15:00,,137.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_MA_CBL,7/13/07,15:00,18:00,,129.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_MA_CBL,7/13/07,12:00,18:00,,133.00,,,0.11,,,0.33,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,OAT_CBL,7/13/07,12:00,15:00,,134.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,OAT_CBL,7/13/07,15:00,18:00,,139.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,OAT_CBL,7/13/07,12:00,18:00,,136.50,,,0.11,,,0.35,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_CBL,7/5/07,12:00,15:00,,-26.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_CBL,7/5/07,15:00,18:00,,10.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_CBL,7/5/07,12:00,18:00,,-8.00,,,0.01,,,0.03,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_MA_CBL,7/5/07,12:00,15:00,,156.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_MA_CBL,7/5/07,15:00,18:00,,193.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_MA_CBL,7/5/07,12:00,18:00,,174.50,,,0.15,,,0.49,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,OAT_CBL,7/5/07,12:00,15:00,,158.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,OAT_CBL,7/5/07,15:00,18:00,,210.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,OAT_CBL,7/5/07,12:00,18:00,,184.00,,,0.16,,,0.53,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_CBL,8/1/07,12:00,15:00,,322.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_CBL,8/1/07,15:00,18:00,,380.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_CBL,8/1/07,12:00,18:00,,351.00,,,0.31,,,0.97,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_MA_CBL,8/1/07,12:00,15:00,,197.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_MA_CBL,8/1/07,15:00,18:00,,253.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_MA_CBL,8/1/07,12:00,18:00,,225.00,,,0.23,,,0.64,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,OAT_CBL,8/1/07,12:00,15:00,,150.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,OAT_CBL,8/1/07,15:00,18:00,,247.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,OAT_CBL,8/1/07,12:00,18:00,,198.50,,,0.22,,,0.63,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_CBL,8/30/07,12:00,15:00,,98.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_CBL,8/30/07,15:00,18:00,,103.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_CBL,8/30/07,12:00,18:00,,100.50,,,0.08,,,0.26,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_MA_CBL,8/30/07,12:00,15:00,,127.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_MA_CBL,8/30/07,15:00,18:00,,128.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,3/10_MA_CBL,8/30/07,12:00,18:00,,127.50,,,0.10,,,0.33,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,OAT_CBL,8/30/07,12:00,15:00,,116.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,OAT_CBL,8/30/07,15:00,18:00,,150.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 3,OAT_CBL,8/30/07,12:00,18:00,,133.00,,,0.12,,,0.38,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_CBL,7/13/07,12:00,15:00,,-58.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_CBL,7/13/07,15:00,18:00,,-11.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_CBL,7/13/07,12:00,18:00,,-34.50,,,-0.07,,,-0.12,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_MA_CBL,7/13/07,12:00,15:00,,25.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_MA_CBL,7/13/07,15:00,18:00,,60.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_MA_CBL,7/13/07,12:00,18:00,,42.50,,,0.27,,,0.69,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,OAT_CBL,7/13/07,12:00,15:00,,-64.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,OAT_CBL,7/13/07,15:00,18:00,,-19.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,OAT_CBL,7/13/07,12:00,18:00,,-41.50,,,-0.13,,,-0.22,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_CBL,7/5/07,12:00,15:00,,-57.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_CBL,7/5/07,15:00,18:00,,-16.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_CBL,7/5/07,12:00,18:00,,-36.50,,,-0.08,,,-0.18,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_MA_CBL,7/5/07,12:00,15:00,,101.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_MA_CBL,7/5/07,15:00,18:00,,112.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_MA_CBL,7/5/07,12:00,18:00,,106.50,,,0.35,,,1.30,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,OAT_CBL,7/5/07,12:00,15:00,,-102.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,OAT_CBL,7/5/07,15:00,18:00,,-25.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,OAT_CBL,7/5/07,12:00,18:00,,-63.50,,,-0.14,,,-0.29,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_CBL,8/1/07,12:00,15:00,,1.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_CBL,8/1/07,15:00,18:00,,19.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_CBL,8/1/07,12:00,18:00,,10.00,,,0.09,,,0.22,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_MA_CBL,8/1/07,12:00,15:00,,1.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_MA_CBL,8/1/07,15:00,18:00,,19.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_MA_CBL,8/1/07,12:00,18:00,,10.00,,,0.09,,,0.22,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,OAT_CBL,8/1/07,12:00,15:00,,-38.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,OAT_CBL,8/1/07,15:00,18:00,,-24.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,OAT_CBL,8/1/07,12:00,18:00,,-31.00,,,-0.15,,,-0.28,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_CBL,8/30/07,12:00,15:00,,-62.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_CBL,8/30/07,15:00,18:00,,25.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_CBL,8/30/07,12:00,18:00,,-18.50,,,0.11,,,0.29,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_MA_CBL,8/30/07,12:00,15:00,,102.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_MA_CBL,8/30/07,15:00,18:00,,194.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,3/10_MA_CBL,8/30/07,12:00,18:00,,148.00,,,0.48,,,2.26,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,OAT_CBL,8/30/07,12:00,15:00,,-70.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,OAT_CBL,8/30/07,15:00,18:00,,-6.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 4,OAT_CBL,8/30/07,12:00,18:00,,-38.00,,,-0.03,,,-0.07,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 5,3/10_CBL,7/13/07,12:00,15:00,,25.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
Customer 5,3/10_CBL,7/13/07,15:00,18:00,,38.00,,,,,,,,"Chiu, Albert, Greg Wikler, Ingrid Bran, Joe Prijyanonda, Sharon Yoshida, Kelly Smith, Mary Ann Piette, Sila Kiliccote, Girish Ghatikar, and Chuck Thomas. 2007. 2007 Auto-DR Program, Task 13 Deliverable, Auto-DR Assessment Study."
