,precool_deg,reset_deg,max_oat,shed_W_ft2,"Vintage, Climate"
3108,0,4,59,0.140785345,"1980-2004, 3C"
3109,0,5,59,0.15315175,"1980-2004, 3C"
3110,0,6,59,0.161881359,"1980-2004, 3C"
3111,2,4,59,0.147870435,"1980-2004, 3C"
3112,2,5,59,0.157681765,"1980-2004, 3C"
3113,2,6,59,0.165260813,"1980-2004, 3C"
3114,3,4,59,0.149948071,"1980-2004, 3C"
3115,3,5,59,0.159304262,"1980-2004, 3C"
3116,3,6,59,0.1662398,"1980-2004, 3C"
3117,4,4,59,0.15099787,"1980-2004, 3C"
3118,4,5,59,0.160162679,"1980-2004, 3C"
3119,4,6,59,0.166285991,"1980-2004, 3C"
